ds,yhat,yhat_lower,yhat_upper
2024-04-27,209.86438933382794,143.1963730251215,279.1361181929597
2024-05-13,197.70580120486136,131.55794537961296,275.2615089397413
2024-07-15,192.77700569341766,127.67852105981349,263.0764451136603
2024-07-25,109.25308172322414,38.59883827397208,179.49126316864056
2024-08-13,207.16720441549376,139.4335265059047,275.75322039680754
2024-08-14,266.87452525745573,201.2704192162032,336.7594662434295
2024-08-30,121.41170422897515,53.59897235156948,192.15597430137544
2024-08-31,200.0067982102452,131.37769425762644,267.8527158209289
2024-09-03,205.5242725505288,142.81021353384307,270.4325360260665
2024-09-09,188.39585412555124,124.19518311161693,260.9274284161848
2024-11-05,200.59547793980562,133.944467575084,273.0379402201478
2024-11-18,182.9194157311268,114.96518547835211,248.29946448048238
2024-12-21,191.24449680140046,125.28540473490621,258.95099930841957
2025-01-08,255.37400442057233,189.0402786131192,322.58790121772637
2025-02-10,176.3476898864074,108.87103840515073,242.5694027058792
2025-02-11,192.92846445520814,124.12951611057808,260.23614298290363
2025-02-12,252.6357853184973,184.0209689413388,317.69347188032077
2025-02-13,93.37140992725159,24.641135059912266,161.0271303469406
2025-02-14,108.2682522371438,41.04486177601079,174.648132258029
2025-02-15,186.86334623788667,117.87612894520096,257.67460737017683
2025-02-16,-110.72744208989027,-178.81526654901495,-43.82965529093163
2025-02-17,175.80004606612758,108.513682300103,244.57175146519563
2025-02-18,192.38082063453305,126.10601357666503,260.25594501108105
2025-02-19,252.08814149845324,186.65490972702395,322.53932686806604
2025-02-20,92.82376610769,21.56465464224462,159.64160535302793
2025-02-21,107.72060841574708,40.54501588716432,171.9437282758479
2025-02-22,186.3157024179349,116.2563981276717,258.0271388179417
2025-02-23,-111.27508591037764,-185.07577527893895,-42.33625900906468
2025-02-24,175.25240224598446,109.31842666157705,241.15765083922835
2025-02-25,191.83317681427985,124.29131782524031,256.41962019388194
2025-02-26,251.54049767840917,184.9543669070633,319.0495690384757
2025-02-27,92.27612228679877,25.51216257340868,156.97689485641578
2025-02-28,107.17296459523614,38.04766789365024,176.83428676905734
2025-03-01,185.76805859707702,114.26539095045338,251.67117282038112
2025-03-02,-111.82272973068942,-176.8740211979001,-42.26112800726566
2025-03-03,174.704758424682,108.02109263977034,243.75700367400833
2025-03-04,191.2855329936945,118.80737707497875,263.4876230420555
2025-03-05,250.99285385711818,181.18453545296006,314.80673725334276
2025-03-06,91.72847846653556,26.207774432595407,154.892535984643
2025-03-07,106.62532077536599,37.24012605343018,172.21396059081158
2025-03-08,185.22041477667216,120.77917985019732,257.0183989454279
2025-03-09,-112.37037355100125,-179.85161174087452,-46.45593998966761
2025-03-10,174.1571146045389,104.21464592772304,239.67087828484898
2025-03-11,190.73788917344126,119.09691370342867,252.37688770830854
2025-03-12,250.4452100370741,180.6019648190641,312.5890276203707
