ds,yhat,yhat_lower,yhat_upper
2024-03-26,193.49863672147353,167.14023364322304,218.99820662525164
2024-04-11,167.80131165366456,142.45404556032042,192.8655798266271
2024-07-04,150.20687079115584,125.51878546952649,175.86502807650132
2024-08-14,131.88137205339495,106.88208877826916,157.64226615601606
2024-10-25,279.22685613770716,252.4149394366801,304.2324861200446
2024-11-25,143.942055479546,120.9764556293902,170.867126150709
2025-01-21,130.45189081354712,104.85761669794759,155.67662316692827
2025-01-22,98.15869418121366,71.3086515867377,123.44379893704031
2025-01-23,107.68697253909542,80.18923556409555,132.81083754013733
2025-01-24,260.16621214781867,234.5026740407069,286.0782587799876
2025-01-25,-172.3623021226898,-199.15241195436255,-147.18324692279535
2025-01-26,-172.5718320916357,-198.18403204269646,-145.3415139713611
2025-01-27,130.74622502436577,106.15382795954365,155.50468896346
2025-01-28,128.98568742914753,105.19400826531059,155.531391377311
2025-01-29,96.69249079767118,71.11097180382065,121.96944336462448
2025-01-30,106.22076915541746,81.82038762675207,133.4481307698751
2025-01-31,258.7000087646362,232.11512812928484,283.7822791350317
2025-02-01,-173.82850550665142,-198.87618572058352,-148.73380296218866
2025-02-02,-174.03803547493524,-200.59441185860064,-147.902168427026
2025-02-03,129.28002164085248,104.08917531493105,155.04117573273183
2025-02-04,127.51948404610269,101.17067881832718,151.96596336954119
2025-02-05,95.22628741371886,69.48768122382721,121.18595841093325
2025-02-06,104.75456577173952,77.0200830217679,129.8459046035064
2025-02-07,257.23380538081733,231.07481947129915,282.1256475609036
2025-02-08,-175.29470889097695,-201.28854816444442,-150.4545386653822
2025-02-09,-175.50423885916646,-202.4790134505935,-150.80143959864202
2025-02-10,127.81381825733922,101.14571807482088,154.90668255916052
2025-02-11,126.05328066170311,101.83381878567076,150.91225648708144
2025-02-12,93.76008402994691,68.18338628682966,120.74612203437687
2025-02-13,103.2883623880837,77.9688117036535,128.50014214428757
2025-02-14,255.767601996809,228.98586522133118,281.05908558432935
2025-02-15,-176.76091227530242,-200.85586496285282,-150.75545742509445
2025-02-16,-176.97044224332478,-202.1776291488706,-149.68058759671496
2025-02-17,126.34761487382593,101.53494601496082,153.02975231810387
2025-02-18,124.58707727808626,98.90863351575624,150.68401117226705
2025-02-19,92.29388064594548,66.11011027918207,117.81660505241068
2025-02-20,101.8221590043836,75.01500606590395,128.6041574878199
