ds,yhat,yhat_lower,yhat_upper
2024-02-26,136.90066798787916,31.028810993022088,230.53089015343272
2024-03-20,191.27944566643276,95.51391734838884,285.6071263146955
2024-05-22,233.23964480224618,132.68172641395864,339.9557775491479
2024-08-10,148.69157325210844,41.87225007337489,253.0304175942932
2024-09-06,64.70853522456109,-42.34289203655722,160.2038475790516
2024-10-01,176.5338603598876,75.59462548683511,276.77710786523704
2024-10-07,286.0924871327817,188.75012000229788,385.45521174940836
2024-10-30,340.4712648122454,239.18557878977956,441.49704163721594
2024-11-21,341.9158327607771,238.1599788626593,442.7532447354671
2024-12-06,125.31771176201829,18.187732947328527,225.76619121060003
2025-01-21,251.1297699547987,145.52495100492155,342.77667496863717
2025-02-15,274.57217068831676,174.25951567322718,376.99774959820195
2025-05-13,325.7256795575859,229.37615703673012,426.5106556890509
2025-07-03,491.10765196591467,394.3795652097241,590.3628927803827
2025-07-15,367.68587870695063,269.10607919964446,462.5560587513879
2025-08-16,395.7905237868547,294.2556755224149,494.7997231204299
2025-08-17,297.99468482959696,198.2134415549342,398.70683989610853
2025-08-18,495.893482881246,388.01547594484845,593.8029233957096
2025-08-19,390.9971004566854,290.8217903011887,487.1011063301132
2025-08-20,536.2855275154116,433.2178930133789,634.8070768309846
2025-08-21,523.7433624150966,423.3153569786752,620.1119251210304
2025-08-22,297.8207527175743,203.747831663441,393.19499982295224
2025-08-23,400.45276813688014,305.6112815097244,511.89147793412707
2025-08-24,302.6569291793172,206.04843856486065,396.28915214465474
2025-08-25,500.5557272314301,404.57186485487523,606.4568695976403
2025-08-26,395.65934480679033,300.13934119324114,494.3121794711518
2025-08-27,540.9477718652446,434.3613079926271,648.6461512180305
2025-08-28,528.4056067644677,433.2724185315297,629.1150531603163
2025-08-29,302.4829970677946,195.70167823328305,405.1851686921723
2025-08-30,405.1150124869056,298.78481349810613,505.0210670903986
2025-08-31,307.3191735292741,203.86423231036846,406.3746909283309
2025-09-01,505.21797158097854,407.16750208091094,607.8008045460849
2025-09-02,400.3215891574291,299.58953743682304,500.2826174941089
2025-09-03,545.6100162150774,451.274385327678,645.65127005342
2025-09-04,533.0678511149144,434.4842281686149,626.5337682195976
2025-09-05,307.1452414180152,209.15252945083617,407.2050971211409
2025-09-06,409.7772568366831,316.2854770576895,511.64410438595166
2025-09-07,311.98141787926994,214.84866159469453,404.97105845050385
2025-09-08,509.8802159311627,398.4481206821126,605.8636923470582
2025-09-09,404.9838335067445,304.9931795935779,505.73982734896305
2025-09-10,550.2722605649103,451.0713742007371,652.3823197017177
2025-09-11,537.7300954642856,443.53842035735295,641.5214596161265
2025-09-12,311.8074857677685,210.79689031242359,411.6094626396885
2025-09-13,414.4395011869565,322.1353094978591,521.6997746039605
2025-09-14,316.64366222926566,227.06046998431464,419.21287184734405
2025-09-15,514.5424602810194,419.32809265533666,620.5763460911747
