ds,yhat,yhat_lower,yhat_upper
2024-07-05,212.3169859699774,121.31733759087894,304.85627540721066
2024-07-14,131.9869130034071,32.33845608135817,213.92898460166884
2024-08-23,211.96715341061605,109.23976446555346,300.25038311914074
2024-09-05,194.07363759182596,105.0890945992467,286.967922132859
2024-10-09,187.52649146797006,90.34284604402224,279.86117215114353
2024-10-21,141.17373852876676,49.30655355848428,234.3782659760757
2024-10-24,193.72380504216864,97.81267723576339,288.19857968187057
2024-10-26,116.67326368991345,28.507785949305898,206.27518109525468
2024-11-23,116.47335938078871,19.92059504416464,210.96083772097285
2024-12-06,211.21751224041697,118.44403810054345,301.9796103671697
2025-01-03,211.01760793925644,116.52373858278543,296.1233206490391
2025-01-14,250.34878419744553,154.16095886346238,343.1262297296819
2025-01-22,186.77685031456417,89.50917468085555,282.83257468208745
2025-02-24,140.27416914613028,54.34922010690282,239.92150707577213
2025-04-01,249.79904734393503,159.5220305220192,342.5475648097942
2025-05-09,210.11803854641835,123.57879064819235,300.49814723476265
2025-05-16,210.06806247002118,122.30343366209146,303.06699009577255
2025-06-13,209.86815816452858,122.3286001118361,305.84005273886686
2025-06-19,192.02461842765115,101.31806485231787,287.70780123168976
2025-07-17,191.82471412166637,94.55003309166923,287.25220099327663
2025-07-18,209.6182777824381,111.19571823366498,301.9190666202834
2025-07-19,114.7741727700604,22.643642963231635,204.296608927361
2025-07-20,129.3381808968942,34.08095896291762,230.81262560265574
2025-07-21,139.22467153114638,38.676497168960765,232.3036724534457
2025-07-22,248.99943011831942,155.9590331469268,337.4413992296884
2025-07-23,185.47747231319312,92.64116136277967,274.0621942092284
2025-07-24,191.77473804542262,92.78202144572026,278.18469255400504
2025-07-25,209.56830170604096,117.87856805921209,307.26984062869093
2025-07-26,114.72419669368847,29.866814036424845,206.46866811534906
2025-07-27,129.2882048204412,33.534869798611474,224.83623381854312
2025-07-28,139.17469545442913,46.95515612992529,230.91899501957994
2025-07-29,248.9494540418688,154.13042432226902,338.9097473019469
2025-07-30,185.42749623717827,93.05947752882719,275.6638814687389
2025-07-31,191.7247619687391,94.62052906253199,281.52375633855115
2025-08-01,209.51832562944307,117.61150194725569,296.1271473165495
2025-08-02,114.67422061717483,23.317078095995093,203.7993429185632
2025-08-03,129.23822874398826,34.278852295937966,221.16048168390884
2025-08-04,139.12471937803735,39.68454768349414,227.20627562620965
2025-08-05,248.8994779654181,155.42508470873688,341.7343272302839
2025-08-06,185.3775201605769,92.41536545047272,279.7411920362096
2025-08-07,191.67478589249532,101.50719675810024,291.4869417878347
2025-08-08,209.46834955314196,120.3802754369533,301.48747739453427
2025-08-09,114.62424454066117,19.785828024443664,214.57729138051232
2025-08-10,129.1882526676448,39.45989473175119,224.81792800273155
2025-08-11,139.07474330173176,46.8392899998004,225.40920607558814
2025-08-12,248.84950188909986,156.06637646425332,345.2587325500347
2025-08-13,185.32754408430853,93.10513288206774,274.2122769769806
2025-08-14,191.62480981625154,98.97218409833772,292.8133985941401
2025-08-15,209.4183734765441,114.54237435541378,306.83590037245125
2025-08-16,114.57426846445583,23.917737420289125,214.3657249057412
