ds,yhat,yhat_lower,yhat_upper
2024-10-19,-34.20888691265272,-89.79578557613966,22.211347230587073
2024-12-16,163.8099655346367,108.42368709576705,219.64026812832935
2025-02-02,64.92295286712027,8.849914465665366,121.16490125056956
2025-03-08,139.68939195082194,85.0951191649377,197.67208247288974
2025-04-07,302.9285886222241,244.7156225267986,358.921209765968
2025-05-30,247.00195482234588,188.3948544752555,300.00420754376626
2025-06-02,372.4879001339507,316.60508815285783,428.01672985704226
2025-07-05,287.5029289069884,235.8831222784315,345.44880430029804
2025-08-20,97.1029593420864,41.18416603225968,148.89958525760738
2025-08-24,317.0754571050492,260.0860333344775,373.83143127487944
2025-08-25,476.82686739240813,421.6260466731787,532.3998308112293
2025-08-26,422.6012421770867,368.5208678908804,474.26167182912894
2025-08-27,105.7978732808991,53.953527721210186,162.4762224754183
2025-08-28,425.0852150050777,368.324472559053,485.1058990352724
2025-08-29,360.03583601691275,300.5416104042314,413.4368746015205
2025-08-30,357.0622404178768,299.8113778417335,408.54439183812053
2025-08-31,325.77037104357237,265.989281732543,377.56223272497
2025-09-01,485.5217813305514,428.49976565087667,541.4119497529128
2025-09-02,431.2961561163864,374.4027848590549,486.38253912636156
2025-09-03,114.49278721971191,54.24149256154669,165.80368552930943
2025-09-04,433.7801289432243,374.2314101801377,489.1441680507845
2025-09-05,368.73074995551906,311.56126618851755,422.61570265921824
2025-09-06,365.75715435707616,307.5780870339463,421.438899977957
2025-09-07,334.46528498273403,275.2356854239926,391.33076121472425
2025-09-08,494.216695269954,437.37567486491173,549.7325426752905
2025-09-09,439.9910700557484,386.4970764738312,497.4786255304794
2025-09-10,123.18770115852473,70.82058012693189,181.6434272963024
2025-09-11,442.4750428822846,388.41923781484286,497.4467122625878
2025-09-12,377.425663894968,323.69544758008277,436.8648061480533
2025-09-13,374.4520682952328,314.54882476213544,426.38361316830657
2025-09-14,343.16019892189587,286.13605669600605,403.0516512363073
2025-09-15,502.91160920853974,443.65983332468517,555.9321292969972
2025-09-16,448.6859839945521,390.57498755279454,504.8419654641758
2025-09-17,131.88261509760144,74.56034642925121,186.68293873661608
2025-09-18,451.16995682132443,399.1685216251081,509.69375275053613
2025-09-19,386.12057783357426,330.5249772535507,442.26629794225767
2025-09-20,383.14698223490376,335.19572665018336,444.6694865295551
2025-09-21,351.8551128610577,296.752738773428,407.9659616465165
2025-09-22,511.6065231479424,453.1664313795427,573.260665405471
2025-09-23,457.38089793285997,403.24066022778027,508.91726453563433
