ds,yhat,yhat_lower,yhat_upper
2024-10-01,-4.392088167768012,-138.87637859170854,136.5525943136639
2024-10-14,155.83666542709324,12.20225791894202,297.4498635215359
2024-12-14,256.365971852604,117.78508972434497,393.8560806745951
2025-03-26,-29.527341943825007,-174.4890214245412,102.23833987178858
2025-04-18,201.21646396548928,53.54852983453818,339.4847294149051
2025-05-12,374.1422684569828,231.04993855788527,509.01998262755563
2025-06-20,266.7081444969754,135.54630863178878,406.89640911407156
2025-07-30,101.45601881693105,-34.46817102575926,229.46248480398322
2025-08-19,330.3431687779101,189.23735726332396,468.0180490659218
2025-08-30,525.6095475954415,384.1248641827096,653.2593836957288
2025-08-31,335.9306279262553,192.76994881529555,479.300181979299
2025-09-01,490.57192224112475,348.3426465862913,633.5530651867057
2025-09-02,344.89687553298785,196.9210432173338,477.11010098037644
2025-09-03,137.8402857033726,1.7903580069287228,258.20578003120517
2025-09-04,340.0890472638066,196.44871092792647,471.9954301580464
2025-09-05,346.7535314314734,205.75993877818328,481.6200369001793
2025-09-06,532.886400972703,393.20159157334825,663.0236689136467
2025-09-07,343.2074813035564,199.19839740447222,473.06655115192643
2025-09-08,497.848775618786,357.39456323457694,626.1687380091932
2025-09-09,352.1737289102741,224.02975085183502,485.84288297123635
2025-09-10,145.11713908036057,4.149415991749852,280.66802783669505
2025-09-11,347.36590064079917,216.6578775309357,492.85285994815786
2025-09-12,354.0303848081545,223.2828349883325,495.85123593978614
2025-09-13,540.1632543496302,412.4397632718315,674.4024868174099
2025-09-14,350.48433468085767,212.78379041402536,494.1770236238038
2025-09-15,505.12562899583304,376.62350302924443,642.4109670065727
2025-09-16,359.45058228746535,223.1294582751397,489.7181842659459
2025-09-17,152.3939924579693,7.397358937232051,283.86737992701956
2025-09-18,354.64275401821504,222.96865869399704,490.2400550418403
2025-09-19,361.3072381855121,223.51248789650023,491.29642653847446
2025-09-20,547.4401077271348,417.9589790628095,686.3007590808937
2025-09-21,357.7611880581589,220.0998628385574,505.4087983259619
2025-09-22,512.4024823734944,377.90845819714104,649.1051086872204
2025-09-23,366.7274356639615,229.04212507700953,505.34395349074845
2025-09-24,159.6708458343364,20.751961788748716,293.8328871559737
2025-09-25,361.91960739563115,232.5257098122249,505.35705688852994
2025-09-26,368.58409156258506,233.66419863510987,518.2197199169264
2025-09-27,554.7169611042291,426.1336625571959,688.9816344528223
2025-09-28,365.0380414350168,234.01661999212155,505.2544532317297
2025-09-29,519.6793357498921,377.6446301217046,653.9456550645423
