ds,yhat,yhat_lower,yhat_upper
2024-03-13,235.4882313516796,116.51037441760221,348.2921520839103
2024-03-27,233.11043054012515,116.77337833011593,351.8171215039289
2024-05-01,227.1659284716754,109.93815357654307,337.0733593254587
2024-07-13,236.5605408984114,120.83929980912274,347.2772359562318
2024-09-25,202.19901659790705,88.6006948026068,312.59452201932226
2025-01-05,306.35262529920533,188.27244770682853,418.9781247595904
2025-02-09,300.40812170866553,186.16479147335258,424.0304413715494
2025-02-27,54.970242987358205,-67.86935923876489,167.07595223679382
2025-05-18,283.76351139789506,164.19478823663837,400.3582195007923
2025-08-02,171.17100091205972,51.09969359335233,283.83301022387076
2025-08-10,269.4967024145548,162.0724300511853,380.9944751426422
2025-08-31,265.9300001308858,150.13054924462523,375.33028395991306
2025-09-06,165.22649710507406,54.64370821195905,274.69791163843416
2025-09-07,264.74109936932996,149.89820001017935,380.4820184291746
2025-09-08,-188.83414659580654,-300.49843753463074,-73.69308642042982
2025-09-09,-189.00392127794248,-301.10047998851223,-73.63375829981612
2025-09-10,142.753980005343,29.256973870721826,254.12551110100463
2025-09-11,21.68102208816142,-105.69911027269482,131.04000755376177
2025-09-12,-189.51370535918392,-305.1903276447088,-72.27531659792466
2025-09-13,164.0375963439126,48.942134086682785,270.20552407837135
2025-09-14,263.5521986077742,153.11166020835356,390.4399794352481
2025-09-15,-190.0230473559249,-306.11604513448975,-75.0188080757528
2025-09-16,-190.19282203905996,-306.7525896279588,-76.0513173860681
2025-09-17,141.5650792440995,23.04028075201019,262.5013470927861
2025-09-18,20.492121326526128,-99.22547711262473,133.23621641411046
2025-09-19,-190.70260612052545,-313.6320384218115,-86.94991158700243
2025-09-20,162.8486955812559,47.18124169984286,276.91255463458634
2025-09-21,262.3632978462185,150.82874974170608,382.9931818971352
2025-09-22,-191.2119481175268,-307.0839188895616,-72.73672190420189
2025-09-23,-191.38172280020095,-311.76115076607533,-76.35844422045562
2025-09-24,140.37617848287948,19.541421533015292,252.3236019628055
2025-09-25,19.30322056489084,-90.35352001736791,131.25509941734938
2025-09-26,-191.89150688172947,-310.2288502624753,-85.5968700702739
2025-09-27,161.65979482017366,50.39467083083156,271.03283962468066
2025-09-28,261.1743970845887,150.5127404995036,373.14623276187876
2025-09-29,-192.40084887923692,-313.8315794826042,-85.92595247084499
2025-09-30,-192.570623561342,-309.13435284587223,-80.35128774553422
2025-10-01,139.18727772091978,32.126582672240275,246.7801112101937
2025-10-02,18.11431980325556,-88.17152988048973,135.00465842584074
2025-10-03,-193.08040764307106,-305.8407625878669,-69.291958891069
2025-10-04,160.47089405917063,39.446516870476245,277.60813830845063
2025-10-05,259.985496323107,153.5808397508471,381.96979204509745
2025-10-06,-193.58974963935523,-311.7745992238191,-73.60261583725638
