ds,yhat,yhat_lower,yhat_upper
2024-03-09,183.13873029493342,136.9740082489632,230.80803274300328
2024-03-22,251.74572006639562,204.20531749361868,297.73744469239205
2024-04-12,249.8739680261172,202.91717605566146,298.1950915193687
2024-04-28,176.97645133131033,128.84039084002487,223.50450163837957
2024-05-06,120.09342323690898,69.76177284682808,166.7430275394201
2024-07-05,242.3869598603614,193.80194169085865,293.77150050301964
2024-07-31,149.37311260778748,104.23055338444269,198.28287477418877
2024-08-21,147.50136056682445,96.59832767407427,190.85461831885274
2024-10-22,227.87194607405291,181.4648711714985,277.5344939792827
2025-01-04,156.31028435600155,108.97188502558257,207.01936939781817
2025-01-11,155.68636700682373,108.03128145462125,204.22071186074336
2025-02-03,95.76064667638227,44.96352579304345,143.22565580784783
2025-02-15,152.56678026252084,106.83748586026034,200.7462245037931
2025-02-16,150.77192272576667,103.87881452764292,198.10070920441848
2025-02-17,94.51281197919347,47.927034173828474,145.8407064496017
2025-02-18,217.26535114696037,164.84636234136636,266.3425270682438
2025-02-19,131.2795095150439,82.35537940923446,179.30334407209895
2025-02-20,-175.0623052818937,-224.04265000450238,-128.56325852336087
2025-02-21,221.79768737778846,173.63824717493839,269.95315277634256
2025-02-22,151.9428629139992,105.60649903340092,201.35255593472465
2025-02-23,150.14800537666554,98.20336278791656,196.67876049073558
2025-02-24,93.88889462988874,44.021377132684506,140.41344425582886
2025-02-25,216.64143379792307,168.27511541386605,266.56768131764414
2025-02-26,130.65559216553848,81.36093024634802,180.06484515037923
2025-02-27,-175.68622263068653,-226.48726109837295,-126.36180418852157
2025-02-28,221.17377002910567,173.57731001112194,270.4510694635912
2025-03-01,151.31894556482138,104.68899564992114,200.75348466666648
2025-03-02,149.52408802814074,99.01882393482795,200.2758749888732
2025-03-03,93.26497728135156,46.72448135868728,142.01211429899814
2025-03-04,216.01751644889904,169.58161978552127,264.17697580594813
2025-03-05,130.03167481714848,84.14874667917248,177.73764210252548
2025-03-06,-176.31013997959636,-225.1514623224345,-126.57906160349098
2025-03-07,220.54985268043777,173.30282676569263,268.97701922200974
2025-03-08,150.69502821597166,105.86468137254059,197.49530420856524
2025-03-09,148.90017067961588,101.19312439519581,197.6745560803113
2025-03-10,92.6410599320468,44.05497292590253,138.68929675021496
2025-03-11,215.39359909986172,170.67004434046453,266.6488478931879
2025-03-12,129.4077574676431,81.18569536008374,176.84530428472416
2025-03-13,-176.93405732820491,-225.7200479342754,-127.21707279435873
2025-03-14,219.92593533175494,171.99861553451981,268.557922803293
2025-03-15,150.07111086739576,104.3734456555909,194.15587998120992
2025-03-16,148.2762533299385,100.39991785810906,196.79708512615161
2025-03-17,92.01714258416277,45.41399481021328,137.2283379918082
