ds,yhat,yhat_lower,yhat_upper
2024-03-30,175.61804309909002,76.89072702291489,271.34565165898886
2024-04-04,219.7739898159817,117.42421834281252,323.24011547271334
2024-04-14,95.25843944736286,-9.894686456217329,201.48183652093638
2024-06-07,109.17960708629201,14.508240950678067,210.79476287785926
2024-07-09,129.7145926277455,19.435935452381365,225.64953391289183
2024-07-10,105.45415766966525,-1.5637051647872038,207.67825316838633
2024-07-13,230.8391435153817,124.5751563582462,331.3798861801237
2024-07-22,129.05314055928946,29.161054388278494,230.4180628919989
2024-07-30,140.75881269753205,34.00010347396431,242.58976885904795
2024-08-09,142.3122673069942,41.221128147352466,245.86808860180588
2024-09-18,142.268224579702,35.39653351058217,237.22657731706715
2024-09-22,179.93079337371805,76.80540020706079,280.0238022822791
2024-11-13,171.71947811810347,71.7590700184956,274.2604345520034
2024-11-27,179.08229149559187,73.45044748486869,281.24463049230087
2024-12-07,308.14868403605203,209.79825506327728,412.7605968026941
2024-12-08,220.42626698251973,116.86301918148372,321.57921107679795
2025-01-03,219.62180783020506,117.54331931436694,323.8706371180168
2025-02-09,253.5589272131596,150.78738450266226,353.7160819381266
2025-02-12,219.5777651192748,123.4378648828153,318.42706017911127
2025-03-31,261.58378162701274,158.2101490242802,365.92814721987196
2025-04-01,269.60804707770114,159.00505438104338,366.0766112010408
2025-07-11,319.01978902071727,220.93333747271907,422.2936953861569
2025-07-20,338.23128165641714,236.23037121016984,443.43620532695246
2025-07-21,320.48628906564664,220.85647869882135,425.5620860927683
2025-07-22,328.5105545166266,231.01027483458137,427.41405524624093
2025-07-23,304.2501195629209,200.56961932708342,406.43046440463144
2025-07-24,470.1096454310896,374.0841604008121,573.8634486759048
2025-07-25,326.38260245056125,224.36456282047558,430.6854972091418
2025-07-26,429.6351054205842,328.8649969351276,532.5569571471685
2025-07-27,341.91268837097573,253.6570321870256,436.6855868899445
2025-07-28,324.16769578062735,220.72645486692068,418.3193840149566
2025-07-29,332.19196123165705,219.87390549780548,431.51960240300684
2025-07-30,307.9315262772233,212.8771320760147,401.55215254909217
2025-07-31,473.7910521461433,378.8846264730137,572.3093831773983
2025-08-01,330.06400916537274,230.430431643509,428.5131553085784
2025-08-02,433.3165121354301,323.8235388719054,522.1752243743387
2025-08-03,345.59409508553443,247.84368803125642,450.4565832225912
2025-08-04,327.8491024958781,228.2995791843144,430.32714267203636
2025-08-05,335.87336794668744,236.20258269681753,437.47621700508773
2025-08-06,311.6129329924243,216.8593513690286,411.1383017168826
2025-08-07,477.4724588609871,368.3635525801229,579.1075111555947
2025-08-08,333.74541588039983,232.8165766058181,438.5134017131226
2025-08-09,436.99791885027605,331.40854893806875,540.0320556111128
2025-08-10,349.2755018009675,250.8414307262855,446.54322617556943
2025-08-11,331.53050921016126,232.54374833716346,434.12939377220204
2025-08-12,339.5547746612833,232.51368981616034,439.8468587948263
2025-08-13,315.29433970702985,218.3033809096625,415.12631307820465
2025-08-14,481.15386557583093,378.1690683268088,586.9400575837803
2025-08-15,337.4268225952113,240.12627120710647,439.41155215336096
2025-08-16,440.6793255651264,336.1057262689551,543.0755222305819
2025-08-17,352.9569085155261,253.22947078922564,461.10229014445923
2025-08-18,335.2119159254121,244.93349929181764,436.91783893669583
2025-08-19,343.23618137622776,239.55505164142497,443.27575562731414
