ds,yhat,yhat_lower,yhat_upper
2024-02-28,71.94236009210356,70.94992980521965,72.9252257233299
2024-05-23,144.00005859677884,142.99805279247806,144.90747250987323
2024-08-28,228.05815128625574,227.1122106772547,228.990751491098
2024-09-23,165.00047114616808,164.13004426334768,165.9343652804264
2024-11-17,237.00048555502423,236.07454977197443,237.9204147179658
2025-01-07,165.00069937445627,164.01232637520212,165.93920859532412
2025-01-10,112.49857697919148,111.52881111278037,113.44772071514355
2025-01-17,118.50304077016364,117.58760392960134,119.49681004338612
2025-01-18,294.0853597001,293.12177636554935,295.03672929528904
2025-01-19,291.04065931445047,290.013799626474,292.02535445647834
2025-01-20,267.0763545669309,266.0931132171968,268.03361176599805
2025-01-21,177.00962695665692,176.0115338670598,177.986276286544
2025-01-22,354.1518529375058,353.2340758533651,355.08909884060165
2025-01-23,354.1561106868734,353.21650789159463,355.14166971506086
2025-01-24,124.50750456160054,123.54242463219038,125.48841034978085
2025-01-25,300.08982349079724,299.1371481058766,301.0403286213903
2025-01-26,297.0451231057693,296.1296937737999,297.980343231954
2025-01-27,273.08081835833906,272.07816355286855,274.09141058871387
2025-01-28,183.01409074850542,182.0162194176304,183.93207873941566
2025-01-29,360.1563167284039,359.1567955465768,361.10919513337296
2025-01-30,360.1605744781383,359.20514282677334,361.04889034494175
2025-01-31,130.51196835307695,129.53349043062587,131.48234677185096
2025-02-01,306.094287282243,305.1616166622272,307.06776554123655
2025-02-02,303.04958689697435,302.1211325465008,304.13041310309615
2025-02-03,279.0852821494766,278.1082586281995,280.03240709498317
2025-02-04,189.01855453915155,188.0096912630977,190.02983807684032
2025-02-05,366.1607805196317,365.1383504441681,367.0934281935671
2025-02-06,366.16503826940334,365.19385586883914,367.08547091736796
2025-02-07,136.51643214451386,135.55466005223414,137.43501094551473
2025-02-08,312.0987510736228,311.1522649747616,313.02738501490506
2025-02-09,309.05405068840685,308.0076746394695,310.067028023119
2025-02-10,285.0897459406141,284.1623253336341,286.1155839028664
2025-02-11,195.0230183310001,194.0751093728269,195.97898043475442
2025-02-12,372.1652443109333,371.27365025914196,373.1830312011524
2025-02-13,372.1695020603154,371.19748665699774,373.1099416800117
2025-02-14,142.52089593571836,141.6226574790062,143.4557405925906
2025-02-15,318.1032148650026,317.19105277497056,319.07081659476546
2025-02-16,315.05851447968837,314.10705785144245,315.92968445049917
