ds,yhat,yhat_lower,yhat_upper
2024-03-21,203.992513199934,145.12763091838607,262.2036335177842
2024-03-28,204.92391258969897,148.24391320995346,259.7124527246117
2024-05-25,215.85391074433915,160.16809008730175,269.2398590167053
2024-06-29,220.5109076117086,167.29210050478162,272.14613576787144
2024-07-11,218.89490323748964,164.94661222086106,270.65775491096787
2024-08-22,224.48329951355555,170.49476703489427,278.6746155621679
2024-09-12,227.27749766976655,170.94619432589107,279.330376076511
2024-10-19,235.41329769841033,180.92942493126984,292.21301375359906
2024-12-16,125.94782183422939,73.28442784879829,181.05788692309503
2024-12-17,-9.591224225185684,-65.45086198901004,43.69829351118553
2024-12-18,-9.458202346415362,-65.8130431310778,45.97717892003654
2024-12-19,240.31708901764142,184.56425747324676,300.8897668500971
2024-12-20,-9.191968196090116,-64.58196790382836,45.316444291192546
2024-12-21,243.79589213679122,188.46952808980723,297.73502026574334
2024-12-22,-8.925948497173806,-63.0423727427878,46.228391228352585
2024-12-23,126.87922121690289,68.74771886459554,179.67750492997376
2024-12-24,-8.65982484287565,-64.77625134134314,45.92784620740313
2024-12-25,-8.526802964537794,-63.99479467532438,49.044267868510836
2024-12-26,241.2484884005412,189.41980833818258,296.0525074175765
2024-12-27,-8.260568814434862,-64.49882910245796,49.00184171443944
2024-12-28,244.72729151895567,193.93891560325744,303.6799724332264
2024-12-29,-7.994549114978568,-66.22040715183762,46.14869379238111
2024-12-30,127.8106205995764,74.97162035331417,183.88549278298896
2024-12-31,-7.728425461666703,-61.46734935551702,49.012952889134596
2025-01-01,-7.595403582660225,-62.62924439840066,47.107517146766334
2025-01-02,242.17988778206907,187.21667706842103,296.0236538871105
2025-01-03,-7.329169432223864,-61.41220499831264,49.475774782196
2025-01-04,245.6586909009475,185.13917539985326,303.68715858832473
2025-01-05,-7.063149733434514,-62.01522024920912,46.81985075910281
2025-01-06,128.74201998041602,73.9934544277029,181.91871741514495
2025-01-07,-6.797026078376561,-61.33222831881927,47.55072883383085
2025-01-08,-6.664004201179452,-59.74323689070004,48.6041572863875
2025-01-09,243.11128716409544,187.73804118985177,299.1759552028587
2025-01-10,-6.397770050012909,-63.81314153487275,52.911098157054965
2025-01-11,246.59009028311195,191.38131379354058,302.3042674472249
2025-01-12,-6.131750351278811,-63.299437317414224,46.83899464598394
2025-01-13,129.67341936308952,75.65374923822614,186.63967759625388
2025-01-14,-5.865626697167627,-61.506449640899454,48.19230027635549
2025-01-15,-5.732604819301869,-61.17943168472734,52.6355695268875
