ds,yhat,yhat_lower,yhat_upper
2024-03-02,77.99932491958074,77.99932491578916,77.99932492316438
2024-06-07,62.999098491057936,62.99909848763265,62.99909849448255
2024-07-20,227.99936314113634,227.99936313746207,227.99936314466927
2024-08-07,240.00131026725344,240.00131026382314,240.0013102706798
2024-12-19,143.99913835362173,143.9991383497499,143.99913835726474
2024-12-20,283.1423526072358,283.14235260363245,283.1423526108024
2024-12-21,400.9690630107237,400.9690630073469,400.9690630144161
2024-12-22,-1086.730364334352,-1086.7303643378468,-1086.7303643306775
2024-12-23,1431.661297967846,1431.6612979640136,1431.6612979713536
2024-12-24,1621.5274861223916,1621.5274861187197,1621.5274861261923
2024-12-25,397.2464920135614,397.2464920097118,397.24649201744415
2024-12-26,151.86139744545983,151.86139744164947,151.86139744965143
2024-12-27,291.0046116920379,291.0046116882154,291.0046116963266
2024-12-28,408.83132209655963,408.8313220927173,408.83132210091725
2024-12-29,-1078.868105249031,-1078.8681052529885,-1078.868105244455
2024-12-30,1439.5235570583768,1439.5235570543493,1439.5235570630425
2024-12-31,1629.3897452068802,1629.3897452023189,1629.3897452119772
2025-01-01,405.10875109908085,405.10875109446266,405.10875110414224
2025-01-02,159.72365653085507,159.72365652638584,159.72365653638846
2025-01-03,298.86687078134725,298.86687077667483,298.8668707867935
2025-01-04,416.6935811884271,416.6935811833863,416.69358119430774
2025-01-05,-1071.0058461616713,-1071.0058461664369,-1071.0058461556528
2025-01-06,1447.3858161445592,1447.385816139547,1447.3858161510184
2025-01-07,1637.2520042977237,1637.2520042924423,1637.252004304743
2025-01-08,412.9710101906554,412.97101018501036,412.97534388545387
2025-01-09,167.58591561695926,167.58591561180893,167.59835694156433
2025-01-10,306.72912987065683,306.7291298647671,306.74895306549286
2025-01-11,424.5558402742632,424.55413759071007,424.58988008692745
2025-01-12,-1063.1435870735709,-1063.1501382185695,-1063.0942780721805
2025-01-13,1455.2480752350903,1455.2381555976156,1455.3008902740494
2025-01-14,1645.114263382212,1645.0995775132797,1645.1736644652372
2025-01-15,420.8332692761748,420.81401600006905,420.909077895467
2025-01-16,175.44817470235472,175.41836687629652,175.5366959442311
2025-01-17,314.5913889554588,314.54876892936636,314.6962696458378
2025-01-18,432.41809936261797,432.3673599800788,432.5368079406466
