ds,yhat,yhat_lower,yhat_upper
2024-01-12,142.99923063989428,142.99923063303393,142.99923064702995
2024-09-12,257.997826784055,257.9978267770632,257.99782679065765
2025-02-05,136.99722403960874,136.99722403290505,136.9972240467878
2025-10-06,453.9940503654962,453.99405035878254,453.9940503731269
2025-11-02,394.9998848396776,394.9998848332287,394.9998848464702
2025-11-03,425.3951323607548,425.39513235327166,425.3951323676896
2025-11-04,1899.209364254367,1899.2093642471104,1899.2093642606383
2025-11-05,-141.84222757419965,-141.84222758084445,-141.8422275675505
2025-11-06,-170.9859461932415,-170.98594620007273,-170.9859461863719
2025-11-07,-536.2250774832708,-536.2250774910614,-536.2250774767011
2025-11-08,-2944.9034880522436,-2944.9034880589684,-2944.903488044963
2025-11-09,387.8501553403794,387.85015533363315,387.85015534702137
2025-11-10,418.24540286325055,418.2454028562824,418.2454028705212
2025-11-11,1892.0596347563592,1892.059634749251,1892.0596347640078
2025-11-12,-148.99195706510866,-148.99195707222418,-148.99195705821748
2025-11-13,-178.13567569488683,-178.13567570216276,-178.1356756877877
2025-11-14,-543.3748069905566,-543.3748069978934,-543.3748069830093
2025-11-15,-2952.053217554374,-2952.0532175622398,-2952.053217546574
2025-11-16,380.70042584108046,380.70042583411924,380.7004258490376
2025-11-17,411.09567336083796,411.0956733537628,411.0956733688111
2025-11-18,1884.9099052530676,1884.9099052448043,1884.9099052605536
2025-11-19,-156.14168657221342,-156.1416865796804,-156.14168656357384
2025-11-20,-185.28540519814862,-185.2854052061275,-185.28540519007663
2025-11-21,-550.5245364851294,-550.524536493118,-550.5245364772907
2025-11-22,-2959.2029470565035,-2959.2029470643733,-2959.2029470475873
2025-11-23,373.5506963409215,373.55069633201083,373.5506963487232
2025-11-24,403.9459438567187,403.94594384854685,403.94594386491434
2025-11-25,1877.7601757550597,1877.7601757470773,1877.7601757628843
2025-11-26,-163.29141607225213,-163.2914160805004,-163.29141606422104
2025-11-27,-192.43513470141022,-192.43513470990746,-192.43513469297216
2025-11-28,-557.6742659924153,-557.6742660006388,-557.6742659843434
2025-11-29,-2966.352676558933,-2966.3526765683,-2966.352676550094
2025-11-30,366.40096684076184,366.40096683150955,366.4009668496349
2025-12-01,396.7962143567604,396.79621434780256,396.7962143655487
2025-12-02,1870.610446246485,1870.6104462369005,1870.6104462553365
