ds,yhat,yhat_lower,yhat_upper
2024-04-04,221.98923359980148,167.42238749462018,275.35381361850654
2024-07-06,105.48466153792502,50.90183925373501,159.21861049725592
2024-07-12,346.45830915125845,296.5685275849251,401.5960171120186
2024-08-12,136.13105732652406,78.08426233666657,189.04134297236897
2024-09-07,113.05827451564835,62.35195061513588,165.87664357966335
2024-09-08,188.9909381685468,137.30551587567317,242.62064401119696
2024-10-07,142.8631577538155,90.3403345495276,198.15660410632648
2025-01-04,127.36398794604972,77.45601768642001,179.57729473609916
2025-03-01,134.09608838190704,76.43355472452978,188.65570875144803
2025-09-02,167.0244548067234,117.84629143113106,222.61609451040886
2025-11-07,404.52267534782675,351.59402219106653,458.9128306568194
2025-12-02,177.96411799475547,123.62795075242333,228.73374180133905
2025-12-03,-57.71905183050515,-104.14050486716812,-9.949392079581207
2025-12-04,295.20082575740935,242.59765563958754,347.4154547730719
2025-12-05,407.88872555962615,356.2274101193012,459.6222789917744
2025-12-06,167.75659049996773,114.15253661036098,219.59608493793294
2025-12-07,243.68925415269152,191.61085518633544,301.51163352912823
2025-12-08,194.19542352339792,139.73733758986262,254.97486441406045
2025-12-09,178.80563054846453,127.83119160363117,234.080702938407
2025-12-10,-56.877539277840356,-112.40228877005443,-5.539473107183491
2025-12-11,296.0423383109926,242.136511912885,349.68376978865575
2025-12-12,408.7302381126324,353.41597373953823,459.255035290119
2025-12-13,168.5981030521624,117.76615314716513,221.33563334930855
2025-12-14,244.53076670578702,192.26671167640924,295.16938132233275
2025-12-15,195.0369360763837,143.59774847108008,246.90331326544438
2025-12-16,179.64714310118364,125.53786639687002,231.27698370956375
2025-12-17,-56.03602672512645,-110.81910367157643,-1.2445506157937887
2025-12-18,296.88385086403827,245.27437755034995,351.2655626635046
2025-12-19,409.57175066563866,355.50118251092226,462.2183705244933
2025-12-20,169.43961560534615,116.33938129004322,220.26345114576608
2025-12-21,245.37227925841933,194.0608049894307,294.06165745541006
2025-12-22,195.87844862936956,143.22184691748276,245.74826935737025
2025-12-23,180.4886556540787,128.0063199081496,233.93103466595542
2025-12-24,-55.19451417162054,-108.64920659874483,-4.43639561016609
2025-12-25,297.72536341708394,246.85831665302246,350.99671851462074
2025-12-26,410.4132632189922,354.67625537609996,459.8419321313641
2025-12-27,170.2811281580354,114.5481322747321,223.64569169286173
2025-12-28,246.2137918111965,195.30775007324837,294.5014160362558
2025-12-29,196.71996118227634,143.39990942611942,247.35870621094182
2025-12-30,181.33016820679785,123.22144705698997,229.7541394089797
2025-12-31,-54.353001618906745,-109.9464940431027,-0.03598940403756862
2026-01-01,298.56687596886763,243.63960026019737,354.0321731088869
