ds,yhat,yhat_lower,yhat_upper
2024-02-10,257.0006627686666,257.0006626454427,257.0006628920258
2024-05-05,138.00071975315245,138.00071963201862,138.00071987517214
2024-07-04,282.000195798022,282.0001956769256,282.00019592478634
2025-01-08,481.00068978656054,481.0006896623978,481.0006899095091
2025-06-01,186.0008639039979,186.0008637889992,186.00086403599946
2025-06-02,174.09575628144677,174.09575616019353,174.09575640152738
2025-06-03,166.80260892326226,166.80260879507833,166.8026090586148
2025-06-04,499.0007438219931,499.0007436966678,499.0007439464563
2025-06-05,323.14317713153054,323.1431770081673,323.14317725841323
2025-06-06,-1606.2887041651684,-1606.288704295343,-1606.2887040393007
2025-06-07,316.14369259108065,316.14369246238823,316.1436927100094
2025-06-08,186.8580093347524,186.85800920532432,186.8580094525146
2025-06-09,174.95290171403101,174.95290157327165,174.952901842925
2025-06-10,167.65975435111278,167.65975422209573,167.65975448372305
2025-06-11,499.85788925148455,499.85788911858725,499.8578893829139
2025-06-12,324.0003225590356,324.0003224289713,324.0003226953107
2025-06-13,-1605.4315587350727,-1605.431558867926,-1605.431558606225
2025-06-14,317.0008380208422,317.00083789509233,317.00083816094167
2025-06-15,187.71515476591773,187.71515463333088,187.715154908718
2025-06-16,175.81004714172525,175.8100470116881,175.8100472703268
2025-06-17,168.5168997789633,168.51689964311177,168.5168999108532
2025-06-18,500.7150346842732,500.71503454616413,500.7150348114686
2025-06-19,324.85746798865745,324.85746785054505,324.85746812422906
2025-06-20,-1604.5744133043959,-1604.5744134467461,-1604.5744131685008
2025-06-21,317.8579834529752,317.8579833031729,317.8579835918822
2025-06-22,188.5723001966721,188.57230005974415,188.57230032968656
2025-06-23,176.6671925743094,176.66719243225302,176.66719272061337
2025-06-24,169.3740452106392,169.37404505643718,169.37404535925396
2025-06-25,501.57218011046706,501.5721799739699,501.57218026063975
2025-06-26,325.7146134242552,325.71461327519535,325.71461357739605
2025-06-27,-1603.7172678748168,-1603.7172680266924,-1603.717267724353
2025-06-28,318.7151288851083,318.7151287163677,318.71512903809895
2025-06-29,189.4294456247733,189.4294454669394,189.42944578572337
2025-06-30,177.52433800329825,177.52433784433637,177.52433815924525
2025-07-01,170.23119063529538,170.23119048175838,170.23119079115432
